match_id,date,gender,competition,competition_id,stage,team_a,team_b,team_a_score,team_b_score,sets_a,sets_b,winner,venue,country_host,neutral,source,source_match_id,tournament_no,no_in_tournament
fivb_vis:26593,2026-06-17,women,Volleyball Nations League,VNL_WOMEN,other,THA,UKR,109,109,2,3,team_b,Indoor Stadium Huamark,,True,fivb_vis,26593,,
fivb_vis:26594,2026-06-17,women,Volleyball Nations League,VNL_WOMEN,other,TUR,BEL,75,50,3,0,team_a,Ankara Sports Hall,,True,fivb_vis,26594,,
fivb_vis:26595,2026-06-18,women,Volleyball Nations League,VNL_WOMEN,other,CZE,USA,45,75,0,3,team_b,PhilSports Arena,,True,fivb_vis,26595,,
fivb_vis:26596,2026-06-18,women,Volleyball Nations League,VNL_WOMEN,other,UKR,POL,82,97,1,3,team_b,Indoor Stadium Huamark,,True,fivb_vis,26596,,
fivb_vis:26597,2026-06-18,women,Volleyball Nations League,VNL_WOMEN,other,SRB,ITA,91,104,2,3,team_b,PhilSports Arena,,True,fivb_vis,26597,,
fivb_vis:26598,2026-06-18,women,Volleyball Nations League,VNL_WOMEN,other,BEL,BRA,105,110,2,3,team_b,Ankara Sports Hall,,True,fivb_vis,26598,,
fivb_vis:26599,2026-06-18,women,Volleyball Nations League,VNL_WOMEN,other,THA,BGR,75,59,3,0,team_a,Indoor Stadium Huamark,,True,fivb_vis,26599,,
fivb_vis:26600,2026-06-18,women,Volleyball Nations League,VNL_WOMEN,other,TUR,FRA,75,60,3,0,team_a,Ankara Sports Hall,,True,fivb_vis,26600,,
fivb_vis:26601,2026-06-19,women,Volleyball Nations League,VNL_WOMEN,other,DOM,SRB,60,75,0,3,team_b,PhilSports Arena,,True,fivb_vis,26601,,
fivb_vis:26602,2026-06-19,women,Volleyball Nations League,VNL_WOMEN,other,UKR,NLD,59,75,0,3,team_b,Indoor Stadium Huamark,,True,fivb_vis,26602,,
fivb_vis:26603,2026-06-19,women,Volleyball Nations League,VNL_WOMEN,other,JPN,CZE,77,63,3,0,team_a,PhilSports Arena,,True,fivb_vis,26603,,
fivb_vis:26604,2026-06-19,women,Volleyball Nations League,VNL_WOMEN,other,FRA,CHN,54,75,0,3,team_b,Ankara Sports Hall,,True,fivb_vis,26604,,
fivb_vis:26605,2026-06-19,women,Volleyball Nations League,VNL_WOMEN,other,BGR,CAN,91,101,1,3,team_b,Indoor Stadium Huamark,,True,fivb_vis,26605,,
fivb_vis:26606,2026-06-19,women,Volleyball Nations League,VNL_WOMEN,other,BEL,DEU,60,75,0,3,team_b,Ankara Sports Hall,,True,fivb_vis,26606,,
fivb_vis:26607,2026-06-20,women,Volleyball Nations League,VNL_WOMEN,other,USA,ITA,77,61,3,0,team_a,PhilSports Arena,,True,fivb_vis,26607,,
fivb_vis:26608,2026-06-20,women,Volleyball Nations League,VNL_WOMEN,other,NLD,POL,82,89,1,3,team_b,Indoor Stadium Huamark,,True,fivb_vis,26608,,
fivb_vis:26609,2026-06-20,women,Volleyball Nations League,VNL_WOMEN,other,JPN,DOM,94,95,1,3,team_b,PhilSports Arena,,True,fivb_vis,26609,,
fivb_vis:26610,2026-06-20,women,Volleyball Nations League,VNL_WOMEN,other,CHN,BRA,82,95,1,3,team_b,Ankara Sports Hall,,True,fivb_vis,26610,,
fivb_vis:26611,2026-06-20,women,Volleyball Nations League,VNL_WOMEN,other,THA,CAN,97,84,3,1,team_a,Indoor Stadium Huamark,,True,fivb_vis,26611,,
fivb_vis:26612,2026-06-20,women,Volleyball Nations League,VNL_WOMEN,other,TUR,DEU,107,105,3,2,team_a,Ankara Sports Hall,,True,fivb_vis,26612,,
fivb_vis:26613,2026-06-21,women,Volleyball Nations League,VNL_WOMEN,other,SRB,USA,83,93,1,3,team_b,PhilSports Arena,,True,fivb_vis,26613,,
fivb_vis:26614,2026-06-21,women,Volleyball Nations League,VNL_WOMEN,other,BGR,UKR,107,102,3,2,team_a,Indoor Stadium Huamark,,True,fivb_vis,26614,,
fivb_vis:26615,2026-06-21,women,Volleyball Nations League,VNL_WOMEN,other,CZE,DOM,112,108,3,2,team_a,PhilSports Arena,,True,fivb_vis,26615,,
fivb_vis:26616,2026-06-21,women,Volleyball Nations League,VNL_WOMEN,other,BEL,FRA,106,93,3,2,team_a,Ankara Sports Hall,,True,fivb_vis,26616,,
fivb_vis:26617,2026-06-21,women,Volleyball Nations League,VNL_WOMEN,other,CAN,POL,97,102,3,2,team_a,Indoor Stadium Huamark,,True,fivb_vis,26617,,
fivb_vis:26618,2026-06-21,women,Volleyball Nations League,VNL_WOMEN,other,JPN,ITA,62,75,0,3,team_b,PhilSports Arena,,True,fivb_vis,26618,,
fivb_vis:26619,2026-06-21,women,Volleyball Nations League,VNL_WOMEN,other,DEU,BRA,104,114,3,2,team_a,Ankara Sports Hall,,True,fivb_vis,26619,,
fivb_vis:26620,2026-06-21,women,Volleyball Nations League,VNL_WOMEN,other,THA,NLD,60,75,0,3,team_b,Indoor Stadium Huamark,,True,fivb_vis,26620,,
fivb_vis:26621,2026-06-21,women,Volleyball Nations League,VNL_WOMEN,other,TUR,CHN,114,102,3,2,team_a,Ankara Sports Hall,,True,fivb_vis,26621,,
fivb_vis:26622,2026-07-08,women,Volleyball Nations League,VNL_WOMEN,other,TUR,POL,97,88,3,1,team_a,Asue Arena,,True,fivb_vis,26622,,
fivb_vis:26623,2026-07-08,women,Volleyball Nations League,VNL_WOMEN,other,BEL,DOM,103,102,3,2,team_a,Kai Tak Sports Park,,True,fivb_vis,26623,,
fivb_vis:26624,2026-07-08,women,Volleyball Nations League,VNL_WOMEN,other,THA,USA,59,75,0,3,team_b,Asue Arena,,True,fivb_vis,26624,,
fivb_vis:26625,2026-07-08,women,Volleyball Nations League,VNL_WOMEN,other,UKR,ITA,71,98,1,3,team_b,Kai Tak Sports Park,,True,fivb_vis,26625,,
fivb_vis:26626,2026-07-08,women,Volleyball Nations League,VNL_WOMEN,other,JPN,BRA,87,94,1,3,team_b,Asue Arena,,True,fivb_vis,26626,,
fivb_vis:26627,2026-07-08,women,Volleyball Nations League,VNL_WOMEN,other,FRA,NLD,63,75,0,3,team_b,Belgrade Arena,,True,fivb_vis,26627,,
fivb_vis:26628,2026-07-08,women,Volleyball Nations League,VNL_WOMEN,other,CHN,CAN,100,107,2,3,team_b,Kai Tak Sports Park,,True,fivb_vis,26628,,
fivb_vis:26629,2026-07-08,women,Volleyball Nations League,VNL_WOMEN,other,CZE,DEU,79,97,1,3,team_b,Belgrade Arena,,True,fivb_vis,26629,,
fivb_vis:26630,2026-07-08,women,Volleyball Nations League,VNL_WOMEN,other,SRB,BGR,77,60,3,0,team_a,Belgrade Arena,,True,fivb_vis,26630,,
fivb_vis:26631,2026-07-09,women,Volleyball Nations League,VNL_WOMEN,other,USA,POL,105,103,2,3,team_b,Asue Arena,,True,fivb_vis,26631,,
fivb_vis:26632,2026-07-09,women,Volleyball Nations League,VNL_WOMEN,other,BEL,CAN,88,87,1,3,team_b,Kai Tak Sports Park,,True,fivb_vis,26632,,
fivb_vis:26633,2026-07-09,women,Volleyball Nations League,VNL_WOMEN,other,JPN,THA,97,83,3,1,team_a,Asue Arena,,True,fivb_vis,26633,,
fivb_vis:26634,2026-07-09,women,Volleyball Nations League,VNL_WOMEN,other,CHN,UKR,75,60,3,0,team_a,Kai Tak Sports Park,,True,fivb_vis,26634,,
fivb_vis:26635,2026-07-09,women,Volleyball Nations League,VNL_WOMEN,other,CZE,NLD,60,75,0,3,team_b,Belgrade Arena,,True,fivb_vis,26635,,
fivb_vis:26636,2026-07-09,women,Volleyball Nations League,VNL_WOMEN,other,SRB,FRA,108,107,2,3,team_b,Belgrade Arena,,True,fivb_vis,26636,,
fivb_vis:26637,2026-07-10,women,Volleyball Nations League,VNL_WOMEN,other,USA,TUR,114,106,3,2,team_a,Asue Arena,,True,fivb_vis,26637,,
fivb_vis:26638,2026-07-10,women,Volleyball Nations League,VNL_WOMEN,other,UKR,DOM,96,106,2,3,team_b,Kai Tak Sports Park,,True,fivb_vis,26638,,
fivb_vis:26639,2026-07-10,women,Volleyball Nations League,VNL_WOMEN,other,POL,BRA,94,101,1,3,team_b,Asue Arena,,True,fivb_vis,26639,,
fivb_vis:26640,2026-07-10,women,Volleyball Nations League,VNL_WOMEN,other,BEL,ITA,55,75,0,3,team_b,Kai Tak Sports Park,,True,fivb_vis,26640,,
fivb_vis:26641,2026-07-10,women,Volleyball Nations League,VNL_WOMEN,other,BGR,CZE,70,91,1,3,team_b,Belgrade Arena,,True,fivb_vis,26641,,
fivb_vis:26642,2026-07-10,women,Volleyball Nations League,VNL_WOMEN,other,DEU,NLD,69,75,0,3,team_b,Belgrade Arena,,True,fivb_vis,26642,,
fivb_vis:26643,2026-07-11,women,Volleyball Nations League,VNL_WOMEN,other,THA,BRA,75,48,3,0,team_a,Asue Arena,,True,fivb_vis,26643,,
fivb_vis:26644,2026-07-11,women,Volleyball Nations League,VNL_WOMEN,other,CAN,ITA,105,114,2,3,team_b,Kai Tak Sports Park,,True,fivb_vis,26644,,
fivb_vis:26645,2026-07-11,women,Volleyball Nations League,VNL_WOMEN,other,JPN,TUR,91,97,1,3,team_b,Asue Arena,,True,fivb_vis,26645,,
fivb_vis:26646,2026-07-11,women,Volleyball Nations League,VNL_WOMEN,other,CHN,DOM,94,97,1,3,team_b,Kai Tak Sports Park,,True,fivb_vis,26646,,
fivb_vis:26647,2026-07-11,women,Volleyball Nations League,VNL_WOMEN,other,BGR,FRA,95,103,1,3,team_b,Belgrade Arena,,True,fivb_vis,26647,,
fivb_vis:26648,2026-07-11,women,Volleyball Nations League,VNL_WOMEN,other,SRB,DEU,75,65,3,0,team_a,Belgrade Arena,,True,fivb_vis,26648,,
fivb_vis:26649,2026-07-12,women,Volleyball Nations League,VNL_WOMEN,other,BEL,UKR,56,75,0,3,team_b,Kai Tak Sports Park,,True,fivb_vis,26649,,
fivb_vis:26650,2026-07-12,women,Volleyball Nations League,VNL_WOMEN,other,USA,BRA,76,62,3,0,team_a,Asue Arena,,True,fivb_vis,26650,,
fivb_vis:26651,2026-07-12,women,Volleyball Nations League,VNL_WOMEN,other,THA,TUR,89,100,1,3,team_b,Asue Arena,,True,fivb_vis,26651,,
fivb_vis:26652,2026-07-12,women,Volleyball Nations League,VNL_WOMEN,other,CAN,DOM,92,85,3,1,team_a,Kai Tak Sports Park,,True,fivb_vis,26652,,
fivb_vis:26653,2026-07-12,women,Volleyball Nations League,VNL_WOMEN,other,JPN,POL,99,103,3,2,team_a,Asue Arena,,True,fivb_vis,26653,,
fivb_vis:26654,2026-07-12,women,Volleyball Nations League,VNL_WOMEN,other,FRA,CZE,97,113,2,3,team_b,Belgrade Arena,,True,fivb_vis,26654,,
fivb_vis:26655,2026-07-12,women,Volleyball Nations League,VNL_WOMEN,other,CHN,ITA,93,108,2,3,team_b,Kai Tak Sports Park,,True,fivb_vis,26655,,
fivb_vis:26656,2026-07-12,women,Volleyball Nations League,VNL_WOMEN,other,BGR,DEU,55,75,0,3,team_b,Belgrade Arena,,True,fivb_vis,26656,,
fivb_vis:26657,2026-07-12,women,Volleyball Nations League,VNL_WOMEN,other,SRB,NLD,75,57,3,0,team_a,Belgrade Arena,,True,fivb_vis,26657,,
fivb_vis:26658,2026-07-23,women,Volleyball Nations League,VNL_WOMEN,other,USA,CHN,106,97,2,3,team_b,East Asian Games Dome,,True,fivb_vis,26658,,
fivb_vis:26659,2026-07-23,women,Volleyball Nations League,VNL_WOMEN,other,TUR,CAN,97,84,3,1,team_a,East Asian Games Dome,,True,fivb_vis,26659,,
fivb_vis:26660,2026-07-22,women,Volleyball Nations League,VNL_WOMEN,other,BRA,JPN,99,84,3,1,team_a,East Asian Games Dome,,True,fivb_vis,26660,,
fivb_vis:26661,2026-07-22,women,Volleyball Nations League,VNL_WOMEN,other,ITA,NLD,75,53,3,0,team_a,East Asian Games Dome,,True,fivb_vis,26661,,
fivb_vis:26662,2026-07-25,women,Volleyball Nations League,VNL_WOMEN,other,CHN,TUR,56,75,0,3,team_b,East Asian Games Dome,,True,fivb_vis,26662,,
fivb_vis:26663,2026-07-25,women,Volleyball Nations League,VNL_WOMEN,other,BRA,ITA,108,107,3,2,team_a,East Asian Games Dome,,True,fivb_vis,26663,,
fivb_vis:26664,2026-07-26,women,Volleyball Nations League,VNL_WOMEN,other,CHN,ITA,76,98,1,3,team_b,East Asian Games Dome,,True,fivb_vis,26664,,
fivb_vis:26665,2026-07-26,women,Volleyball Nations League,VNL_WOMEN,other,TUR,BRA,99,93,3,1,team_a,East Asian Games Dome,,True,fivb_vis,26665,,
fivb_vis:2020,2009-07-22,women,World Championship,WCH_WOMEN,other,ARG,PER,103,101,2,3,team_b,Ginasio Poliesportivo do Riacho,,True,fivb_vis,2020,,
fivb_vis:2021,2009-07-22,women,World Championship,WCH_WOMEN,other,BRA,VEN,75,47,3,0,team_a,Ginasio Poliesportivo do Riacho,,True,fivb_vis,2021,,
fivb_vis:2022,2009-07-23,women,World Championship,WCH_WOMEN,other,PER,VEN,93,70,3,1,team_a,Ginasio Poliesportivo do Riacho,,True,fivb_vis,2022,,
fivb_vis:2023,2009-07-23,women,World Championship,WCH_WOMEN,other,BRA,ARG,95,61,3,1,team_a,Ginasio Polisportivo do Riacho,,True,fivb_vis,2023,,
fivb_vis:2024,2009-07-24,women,World Championship,WCH_WOMEN,other,ARG,VEN,91,80,3,1,team_a,Divino Braga,,True,fivb_vis,2024,,
fivb_vis:2025,2009-07-24,women,World Championship,WCH_WOMEN,other,BRA,PER,75,57,3,0,team_a,Divino Braga,,True,fivb_vis,2025,,
fivb_vis:2026,2009-07-25,women,World Championship,WCH_WOMEN,other,BRA,VEN,75,30,3,0,team_a,Divino Braga,,True,fivb_vis,2026,,
fivb_vis:2027,2009-07-25,women,World Championship,WCH_WOMEN,other,PER,ARG,75,58,3,0,team_a,Divino Braga,,True,fivb_vis,2027,,
fivb_vis:2028,2009-07-26,women,World Championship,WCH_WOMEN,other,VEN,ARG,91,91,3,1,team_a,Divino Braga,,True,fivb_vis,2028,,
fivb_vis:2029,2009-07-26,women,World Championship,WCH_WOMEN,other,BRA,PER,75,38,3,0,team_a,Divino Braga,,True,fivb_vis,2029,,
fivb_vis:2030,2007-11-02,women,World Cup,WC_WOMEN,other,KOR,SRB,59,75,0,3,team_b,Tokyo Metropolitan Gymnasium,,True,fivb_vis,2030,,
fivb_vis:2031,2007-11-02,women,World Cup,WC_WOMEN,other,ITA,THA,75,44,3,0,team_a,Tokyo Metropolitan Gymnasium,,True,fivb_vis,2031,,
fivb_vis:2032,2007-11-02,women,World Cup,WC_WOMEN,other,JPN,DOM,75,61,3,0,team_a,Tokyo Metropolitan Gymnasium,,True,fivb_vis,2032,,
fivb_vis:2033,2007-11-02,women,World Cup,WC_WOMEN,other,CUB,KEN,75,49,3,0,team_a,Hamamatsu Arena,,True,fivb_vis,2033,,
fivb_vis:2034,2007-11-02,women,World Cup,WC_WOMEN,other,PER,USA,56,75,0,3,team_b,Hamamatsu Arena,,True,fivb_vis,2034,,
fivb_vis:2035,2007-11-02,women,World Cup,WC_WOMEN,other,BRA,POL,75,54,3,0,team_a,Hamamatsu Arena,,True,fivb_vis,2035,,
fivb_vis:2036,2007-11-03,women,World Cup,WC_WOMEN,other,SRB,THA,94,86,3,1,team_a,Tokyo Metropolitan Gymnasium,,True,fivb_vis,2036,,
fivb_vis:2037,2007-11-03,women,World Cup,WC_WOMEN,other,DOM,ITA,50,75,0,3,team_b,Tokyo Metropolitan Gymnasium,,True,fivb_vis,2037,,
fivb_vis:2038,2007-11-03,women,World Cup,WC_WOMEN,other,JPN,KOR,94,86,3,1,team_a,Tokyo Metropolitan Gymnasium,,True,fivb_vis,2038,,
fivb_vis:2039,2007-11-03,women,World Cup,WC_WOMEN,other,CUB,USA,100,105,2,3,team_b,Hamamatsu Arena,,True,fivb_vis,2039,,
fivb_vis:2040,2007-11-03,women,World Cup,WC_WOMEN,other,PER,POL,50,75,0,3,team_b,Hamamatsu Arena,,True,fivb_vis,2040,,
fivb_vis:2041,2007-11-03,women,World Cup,WC_WOMEN,other,BRA,KEN,75,37,3,0,team_a,Hamamatsu Arena,,True,fivb_vis,2041,,
fivb_vis:2042,2007-11-04,women,World Cup,WC_WOMEN,other,DOM,THA,109,100,3,2,team_a,Tokyo Metropolitan Gymnasium,,True,fivb_vis,2042,,
fivb_vis:2043,2007-11-04,women,World Cup,WC_WOMEN,other,ITA,KOR,75,56,3,0,team_a,Tokyo Metropolitan Gymnasium,,True,fivb_vis,2043,,
fivb_vis:2044,2007-11-04,women,World Cup,WC_WOMEN,other,JPN,SRB,89,94,1,3,team_b,Tokyo Metropolitan Gymnasium,,True,fivb_vis,2044,,
fivb_vis:2045,2007-11-04,women,World Cup,WC_WOMEN,other,KEN,PER,44,75,0,3,team_b,Hamamatsu Arena,,True,fivb_vis,2045,,
fivb_vis:2046,2007-11-04,women,World Cup,WC_WOMEN,other,BRA,CUB,103,97,3,2,team_a,Hamamatsu Arena,,True,fivb_vis,2046,,
fivb_vis:2047,2007-11-04,women,World Cup,WC_WOMEN,other,POL,USA,88,89,1,3,team_b,Hamamatsu Arena,,True,fivb_vis,2047,,
fivb_vis:2048,2007-11-06,women,World Cup,WC_WOMEN,other,ITA,SRB,104,88,3,2,team_a,Namihaya Dome,,True,fivb_vis,2048,,
fivb_vis:2049,2007-11-06,women,World Cup,WC_WOMEN,other,DOM,KOR,90,98,1,3,team_b,Namihaya Dome,,True,fivb_vis,2049,,
fivb_vis:2050,2007-11-06,women,World Cup,WC_WOMEN,other,JPN,THA,77,58,3,0,team_a,Namihaya Dome,,True,fivb_vis,2050,,
fivb_vis:2051,2007-11-06,women,World Cup,WC_WOMEN,other,KEN,USA,39,75,0,3,team_b,Sendai City Gymnasium,,True,fivb_vis,2051,,
fivb_vis:2052,2007-11-06,women,World Cup,WC_WOMEN,other,CUB,POL,109,108,3,2,team_a,Sendai City Gymnasium,,True,fivb_vis,2052,,
fivb_vis:2053,2007-11-06,women,World Cup,WC_WOMEN,other,BRA,PER,75,49,3,0,team_a,Sendai City Gymnasium,,True,fivb_vis,2053,,
fivb_vis:2054,2007-11-07,women,World Cup,WC_WOMEN,other,KOR,THA,75,62,3,0,team_a,Namihaya Dome,,True,fivb_vis,2054,,
fivb_vis:2055,2007-11-07,women,World Cup,WC_WOMEN,other,DOM,SRB,59,75,0,3,team_b,Namihaya Dome,,True,fivb_vis,2055,,
fivb_vis:2056,2007-11-07,women,World Cup,WC_WOMEN,other,JPN,ITA,51,75,0,3,team_b,Namihaya Dome,,True,fivb_vis,2056,,
fivb_vis:2057,2007-11-07,women,World Cup,WC_WOMEN,other,KEN,POL,37,75,0,3,team_b,Sendai City Gymnasium,,True,fivb_vis,2057,,
fivb_vis:2058,2007-11-07,women,World Cup,WC_WOMEN,other,CUB,PER,79,59,3,0,team_a,Sendai City Gymnasium,,True,fivb_vis,2058,,
fivb_vis:2059,2007-11-07,women,World Cup,WC_WOMEN,other,BRA,USA,103,98,2,3,team_b,Sendai City Gymnasium,,True,fivb_vis,2059,,
fivb_vis:2060,2007-11-09,women,World Cup,WC_WOMEN,other,ITA,POL,75,48,3,0,team_a,Hokkaido Prefectural Sports Center,,True,fivb_vis,2060,,
fivb_vis:2061,2007-11-09,women,World Cup,WC_WOMEN,other,KEN,SRB,41,75,0,3,team_b,Hokkaido Prefectural Sports Center,,True,fivb_vis,2061,,
fivb_vis:2062,2007-11-09,women,World Cup,WC_WOMEN,other,JPN,PER,97,75,3,1,team_a,Hokkaido Prefectural Sports Center,,True,fivb_vis,2062,,
fivb_vis:2063,2007-11-09,women,World Cup,WC_WOMEN,other,BRA,THA,75,45,3,0,team_a,Kumamoto Prefectural Gymnasium,,True,fivb_vis,2063,,
fivb_vis:2064,2007-11-09,women,World Cup,WC_WOMEN,other,DOM,USA,75,95,1,3,team_b,Kumamoto Prefectural Gymnasium,,True,fivb_vis,2064,,
fivb_vis:2065,2007-11-09,women,World Cup,WC_WOMEN,other,CUB,KOR,101,101,3,2,team_a,Kumamoto Prefectural Gymnasium,,True,fivb_vis,2065,,
fivb_vis:2066,2007-11-10,women,World Cup,WC_WOMEN,other,ITA,KEN,75,31,3,0,team_a,Hokkaido Prefectural Sports Center,,True,fivb_vis,2066,,
fivb_vis:2067,2007-11-10,women,World Cup,WC_WOMEN,other,PER,SRB,53,75,0,3,team_b,Hokkaido Prefectural Sports Center,,True,fivb_vis,2067,,
fivb_vis:2068,2007-11-10,women,World Cup,WC_WOMEN,other,JPN,POL,102,107,3,2,team_a,Hokkaido Prefectural Sports Center,,True,fivb_vis,2068,,
fivb_vis:2069,2007-11-10,women,World Cup,WC_WOMEN,other,CUB,DOM,100,81,3,1,team_a,Kumamoto Prefectural Gymnasium,,True,fivb_vis,2069,,
fivb_vis:2070,2007-11-10,women,World Cup,WC_WOMEN,other,THA,USA,68,96,1,3,team_b,Kumamoto Prefectural Gymnasium,,True,fivb_vis,2070,,
fivb_vis:2071,2007-11-10,women,World Cup,WC_WOMEN,other,BRA,KOR,75,49,3,0,team_a,Kumamoto Prefectural Gymnasium,,True,fivb_vis,2071,,
fivb_vis:2072,2007-11-11,women,World Cup,WC_WOMEN,other,ITA,PER,75,51,3,0,team_a,Hokkaido Prefectural Sports Center,,True,fivb_vis,2072,,
fivb_vis:2073,2007-11-11,women,World Cup,WC_WOMEN,other,POL,SRB,108,96,3,2,team_a,Hokkaido Prefectural Sports Center,,True,fivb_vis,2073,,
fivb_vis:2074,2007-11-11,women,World Cup,WC_WOMEN,other,JPN,KEN,75,34,3,0,team_a,Hokkaido Prefectural Sports Center,,True,fivb_vis,2074,,
fivb_vis:2075,2007-11-11,women,World Cup,WC_WOMEN,other,CUB,THA,98,82,3,1,team_a,Kumamoto Prefectural Gymnasium,,True,fivb_vis,2075,,
fivb_vis:2076,2007-11-11,women,World Cup,WC_WOMEN,other,KOR,USA,63,75,0,3,team_b,Kumamoto Prefectural Gymnasium,,True,fivb_vis,2076,,
fivb_vis:2077,2007-11-11,women,World Cup,WC_WOMEN,other,BRA,DOM,75,42,3,0,team_a,Kumamoto Prefectural Gymnasium,,True,fivb_vis,2077,,
fivb_vis:2078,2007-11-14,women,World Cup,WC_WOMEN,other,BRA,ITA,62,75,0,3,team_b,Nippon Gaishi Hall,,True,fivb_vis,2078,,
fivb_vis:2079,2007-11-14,women,World Cup,WC_WOMEN,other,SRB,USA,101,94,3,1,team_a,Nippon Gaishi Hall,,True,fivb_vis,2079,,
fivb_vis:2080,2007-11-14,women,World Cup,WC_WOMEN,other,JPN,CUB,97,103,1,3,team_b,Nippon Gaishi Hall,,True,fivb_vis,2080,,
fivb_vis:2081,2007-11-14,women,World Cup,WC_WOMEN,other,KEN,THA,88,110,2,3,team_b,Park Arena Komaki,,True,fivb_vis,2081,,
fivb_vis:2082,2007-11-14,women,World Cup,WC_WOMEN,other,DOM,POL,46,75,0,3,team_b,Park Arena Komaki,,True,fivb_vis,2082,,
fivb_vis:2083,2007-11-14,women,World Cup,WC_WOMEN,other,KOR,PER,76,61,3,0,team_a,Park Arena Komaki,,True,fivb_vis,2083,,
fivb_vis:2084,2007-11-15,women,World Cup,WC_WOMEN,other,BRA,SRB,75,48,3,0,team_a,Nippon Gaishi Hall,,True,fivb_vis,2084,,
fivb_vis:2085,2007-11-15,women,World Cup,WC_WOMEN,other,CUB,ITA,60,77,0,3,team_b,Nippon Gaishi Hall,,True,fivb_vis,2085,,
fivb_vis:2086,2007-11-15,women,World Cup,WC_WOMEN,other,JPN,USA,51,75,0,3,team_b,Nippon Gaishi Hall,,True,fivb_vis,2086,,
fivb_vis:2087,2007-11-15,women,World Cup,WC_WOMEN,other,DOM,KEN,75,53,3,0,team_a,Park Arena Komaki,,True,fivb_vis,2087,,
fivb_vis:2088,2007-11-15,women,World Cup,WC_WOMEN,other,PER,THA,62,75,0,3,team_b,Park Arena Komaki,,True,fivb_vis,2088,,
fivb_vis:2089,2007-11-15,women,World Cup,WC_WOMEN,other,KOR,POL,87,95,1,3,team_b,Park Arena Komaki,,True,fivb_vis,2089,,
fivb_vis:2090,2007-11-16,women,World Cup,WC_WOMEN,other,CUB,SRB,98,89,3,1,team_a,Nippon Gaishi Hall,,True,fivb_vis,2090,,
fivb_vis:2091,2007-11-16,women,World Cup,WC_WOMEN,other,ITA,USA,77,63,3,0,team_a,Nippon Gaishi Hall,,True,fivb_vis,2091,,
fivb_vis:2092,2007-11-16,women,World Cup,WC_WOMEN,other,JPN,BRA,77,98,1,3,team_b,Nippon Gaishi Hall,,True,fivb_vis,2092,,
fivb_vis:2093,2007-11-16,women,World Cup,WC_WOMEN,other,DOM,PER,109,90,3,2,team_a,Park Arena Komaki,,True,fivb_vis,2093,,
fivb_vis:2094,2007-11-16,women,World Cup,WC_WOMEN,other,POL,THA,75,54,3,0,team_a,Park Arena Komaki,,True,fivb_vis,2094,,
fivb_vis:2095,2007-11-16,women,World Cup,WC_WOMEN,other,KEN,KOR,45,75,0,3,team_b,Park Arena Komaki,,True,fivb_vis,2095,,
fivb_vis:2096,2006-10-31,women,World Championship,WCH_WOMEN,other,KOR,CRI,75,48,3,0,team_a,Yoyogi National Stadium,,True,fivb_vis,2096,,
fivb_vis:2097,2006-10-31,women,World Championship,WCH_WOMEN,other,POL,KEN,95,77,3,1,team_a,Yoyogi National Stadium,,True,fivb_vis,2097,,
fivb_vis:2098,2006-10-31,women,World Championship,WCH_WOMEN,other,TPE,JPN,93,85,3,1,team_a,Yoyogi National Stadium,,True,fivb_vis,2098,,
fivb_vis:2099,2006-10-31,women,World Championship,WCH_WOMEN,other,DOM,DEU,54,75,0,3,team_b,Hokkaido Prefectural Sports Center,,True,fivb_vis,2099,,
fivb_vis:2100,2006-10-31,women,World Championship,WCH_WOMEN,other,MEX,RUS,29,75,0,3,team_b,Hokkaido Prefectural Sports Center,,True,fivb_vis,2100,,
fivb_vis:2101,2006-10-31,women,World Championship,WCH_WOMEN,other,CHN,AZE,99,87,3,1,team_a,Hokkaido Prefectural Sports Center,,True,fivb_vis,2101,,
fivb_vis:2102,2006-10-31,women,World Championship,WCH_WOMEN,other,BRA,PRI,75,54,3,0,team_a,Green Arena Kobe,,True,fivb_vis,2102,,
fivb_vis:2103,2006-10-31,women,World Championship,WCH_WOMEN,other,NLD,CMR,75,50,3,0,team_a,Green Arena Kobe,,True,fivb_vis,2103,,
fivb_vis:2104,2006-10-31,women,World Championship,WCH_WOMEN,other,USA,KAZ,111,105,3,2,team_a,Green Arena Kobe,,True,fivb_vis,2104,,
fivb_vis:2105,2006-10-31,women,World Championship,WCH_WOMEN,other,PER,EGY,75,38,3,0,team_a,Nagoya Rainbow Hall,,True,fivb_vis,2105,,
fivb_vis:2106,2006-10-31,women,World Championship,WCH_WOMEN,other,TUR,CUB,66,77,0,3,team_b,Nagoya Rainbow Hall,,True,fivb_vis,2106,,
fivb_vis:2107,2006-10-31,women,World Championship,WCH_WOMEN,other,ITA,XSCG,90,96,1,3,team_b,Nagoya Rainbow Hall,,True,fivb_vis,2107,,
fivb_vis:2108,2006-11-01,women,World Championship,WCH_WOMEN,other,KEN,TPE,49,79,0,3,team_b,Yoyogi National Stadium,,True,fivb_vis,2108,,
fivb_vis:2109,2006-11-01,women,World Championship,WCH_WOMEN,other,KOR,POL,107,112,2,3,team_b,Yoyogi National Stadium,,True,fivb_vis,2109,,
fivb_vis:2110,2006-11-01,women,World Championship,WCH_WOMEN,other,CRI,JPN,34,75,0,3,team_b,Yoyogi National Stadium,,True,fivb_vis,2110,,
fivb_vis:2111,2006-11-01,women,World Championship,WCH_WOMEN,other,AZE,RUS,85,94,1,3,team_b,Hokkaido Prefectural Sports Center,,True,fivb_vis,2111,,
